cutoff,e1.te2,e1.te,e1.pnde,e1.tnie,e1.tnde,e1.pnie,e1.pm,e1.beta0,e1.beta1,e1.sigma,e1.theta1,e1.theta2,e1.theta3,interaction,iter
110,0.705817962799315,0.70410525540297,0.451726783484906,0.252378471918064,0.451726783484906,0.252378471918064,0.441289458616075,106.186453092427,-46.5189764586855,19.8835719787781,0.451726783484906,-0.00542527998530249,,1,9
130,0.675905903562881,0.679149499733499,0.374726381245774,0.304423118487726,0.374726381245774,0.304423118487726,0.532407412052321,111.550487363834,-46.3591082167693,20.4985918524417,0.374726381245774,-0.00656663016605673,,1,9
150,0.698847436656325,0.697355714234713,0.422177201404881,0.275178512829832,0.422177201404881,0.275178512829832,0.47911478242479,114.802760813848,-46.8638853547447,20.8846715376212,0.422177201404881,-0.00587186723309043,,1,9
1000,0.693680098875833,0.696540414904264,0.350156479908017,0.346383934996247,0.350156479908017,0.346383934996247,0.583541461850256,116.060001378667,-47.1276262827531,21.555013337319,0.350156479908017,-0.0073499126163927,,1,9
90,0.710679987414695,0.709783219636041,0.468587080244265,0.241196139391777,0.468587080244265,0.241196139391777,0.421668126305483,99.6373201633067,-46.9013389717244,19.6555283049657,0.468587080244265,-0.00514262800763935,,1,10
110,0.704295235195016,0.704074930228995,0.422857948580283,0.281216981648712,0.422857948580283,0.281216981648712,0.484999844298319,106.680839038619,-47.3168317542513,19.9407757689787,0.422857948580283,-0.00594327581164489,,1,10
130,0.723959570320002,0.723565663017969,0.444619019158308,0.278946643859661,0.444619019158308,0.278946643859661,0.472677798076967,112.17616445524,-47.4675365835916,20.3205189018085,0.444619019158308,-0.00587657721332196,,1,10
150,0.685164731911976,0.684391617023099,0.400537441481516,0.283854175541583,0.400537441481516,0.283854175541583,0.498632124697459,114.651146912813,-46.5229344531427,21.0654374429665,0.400537441481516,-0.00610138158476391,,1,10
1000,0.734921203118022,0.734224811373642,0.407293376884536,0.326931434489106,0.407293376884536,0.326931434489106,0.536155832662265,116.204769280353,-47.2183738552878,21.3282853097247,0.407293376884536,-0.00692381816220666,,1,10
90,0.676967172795558,0.677328722298742,0.394892983849721,0.282435738449021,0.394892983849721,0.282435738449021,0.500083263597798,99.980488581811,-46.9913596457682,19.723001419504,0.394892983849721,-0.00601037596226386,,1,11
110,0.71446982350073,0.712542591320736,0.44370476959873,0.268837821722006,0.44370476959873,0.268837821722006,0.462580129462207,106.543381697484,-46.7344040962225,19.8655265310959,0.44370476959873,-0.00575246067476307,,1,11
130,0.690109704288769,0.689808356504468,0.449128528114623,0.240679828389846,0.449128528114623,0.240679828389846,0.429249040567618,111.700909025026,-46.5592246288896,20.3623563431229,0.449128528114623,-0.00516932638608646,,1,11
150,0.70510812305998,0.701539104910094,0.387099414163319,0.314439690746775,0.387099414163319,0.314439690746775,0.535132208952351,115.055482084456,-46.9158109560054,21.1154444113374,0.387099414163319,-0.00670221156449019,,1,11
1000,0.70631152890445,0.703595918623245,0.406226174095925,0.297369744527319,0.406226174095925,0.297369744527319,0.509168872431721,115.907291901057,-47.1490264130129,21.3647914389377,0.406226174095925,-0.00630701770854057,,1,11
90,0.713219633392783,0.713278757045385,0.496630903692853,0.216647853352532,0.496630903692853,0.216647853352532,0.381960472069312,100.144974562865,-47.0802943633721,19.7668546400633,0.496630903692853,-0.004601667348985,,1,12
110,0.680681474777678,0.682378215415774,0.424089768011801,0.258288447403972,0.424089768011801,0.258288447403972,0.460238250477561,106.99849100372,-47.1753343566906,20.02548729883,0.424089768011801,-0.00547507401751655,,1,12
130,0.698232571992519,0.699237334391928,0.411516064453597,0.287721269938331,0.411516064453597,0.287721269938331,0.497040938236735,111.782897508139,-47.011150445998,20.5524304946985,0.411516064453597,-0.00612027715145661,,1,12
150,0.729305385160072,0.731803001781501,0.47756693397562,0.254236067805882,0.47756693397562,0.254236067805882,0.432579923817572,114.839853534006,-46.9202466987925,21.1687647062322,0.47756693397562,-0.00541847252931056,,1,12
1000,0.676646119463049,0.676440191177561,0.356900668598733,0.319539522578828,0.356900668598733,0.319539522578828,0.55640699452923,115.891901873383,-46.915969005693,21.503650658219,0.356900668598733,-0.00681089039299291,,1,12
90,0.673050138293257,0.672144968203227,0.434610317400232,0.237534650802995,0.434610317400232,0.237534650802995,0.432030416010206,100.14355323199,-47.0874199160857,19.4703283783431,0.434610317400232,-0.00504454589413275,,1,13
110,0.70991336084666,0.705477860356156,0.436403240899568,0.269074619456588,0.436403240899568,0.269074619456588,0.466115296098821,106.899527154393,-47.2923460123222,19.8207902206469,0.436403240899568,-0.00568960185198848,,1,13
130,0.74008379492665,0.741127357808108,0.466079312136509,0.275048045671599,0.466079312136509,0.275048045671599,0.459406764838798,111.686333341201,-46.7619108001629,20.4485980168684,0.466079312136509,-0.00588188209089696,,1,13
150,0.687379569899702,0.690122887796868,0.431751668145064,0.258371219651804,0.431751668145064,0.258371219651804,0.456766521062608,114.929165907437,-46.9793142058252,21.0922301508958,0.431751668145064,-0.00549968053002714,,1,13
1000,0.670146287266336,0.672499258080569,0.363740826370021,0.308758431710549,0.363740826370021,0.308758431710549,0.542603815202933,116.056914921059,-47.3618698644954,21.3263227610712,0.363740826370021,-0.00651913517337727,,1,13
90,0.706200403660284,0.706918963579446,0.460986941674329,0.245932021905118,0.460986941674329,0.245932021905118,0.430165697149216,99.789206503958,-46.614082398797,19.5779913762254,0.460986941674329,-0.00527591683133647,,1,14
110,0.719653553171698,0.717298900576832,0.42365170147342,0.293647199103413,0.42365170147342,0.293647199103413,0.497060010572002,106.714646103196,-46.958585941486,19.7650068729934,0.42365170147342,-0.00625332286345504,,1,14
130,0.71611347733547,0.718133663012544,0.461462128954116,0.256671534058428,0.461462128954116,0.256671534058428,0.441851901784404,111.80701458335,-47.0015551672075,20.3705008488154,0.461462128954116,-0.00546091577492111,,1,14
150,0.730091800080235,0.728304428643765,0.394028454084499,0.334275974559265,0.394028454084499,0.334275974559265,0.549310886397059,114.79056417722,-46.8628358605502,21.0443589178331,0.394028454084499,-0.00713307183444833,,1,14
1000,0.72288826051881,0.725060798413758,0.43362382401595,0.291436974397809,0.43362382401595,0.291436974397809,0.490223977799492,115.82434929226,-46.8099581330767,21.3693273703887,0.43362382401595,-0.00622596101387826,,1,14
90,0.715930114332734,0.71817363146964,0.487451815895379,0.230721815574261,0.487451815895379,0.230721815574261,0.402140144823654,100.402242224564,-47.3512840662661,19.6963495618422,0.487451815895379,-0.00487255668191333,,1,15
110,0.729739217366434,0.72907172508882,0.519850166349819,0.209221558739001,0.519850166349819,0.209221558739001,0.36469989750838,106.468657224909,-46.6831703890826,19.975510459717,0.519850166349819,-0.00448173414520129,,1,15
130,0.701444584551137,0.70334850541578,0.428460909108071,0.274887596307709,0.428460909108071,0.274887596307709,0.475855308387126,111.859459286741,-47.2402807312945,20.2221816071307,0.428460909108071,-0.00581892385168678,,1,15
150,0.699808789357356,0.700378559163526,0.419722529993496,0.28065602917003,0.419722529993496,0.28065602917003,0.485922608463041,114.559019396971,-46.5173230945514,21.0846502741623,0.419722529993496,-0.00603336586242434,,1,15
1000,0.709894077764871,0.708242839870371,0.411030719061001,0.29721212080937,0.411030719061001,0.29721212080937,0.50663659513068,116.351737875722,-47.2370828428588,21.3326594573778,0.411030719061001,-0.0062919236947398,,1,15
90,0.724871911762824,0.723055490017645,0.508045545105698,0.215009944911947,0.508045545105698,0.215009944911947,0.375858315225674,99.994256888988,-46.6416321760993,19.5005179867626,0.508045545105698,-0.00460982892065526,,1,16
110,0.725070849693182,0.723185318338348,0.449917612586095,0.273267705752252,0.449917612586095,0.273267705752252,0.464477299012807,106.838524167857,-47.2910793045909,19.7739711880441,0.449917612586095,-0.00577841973096444,,1,16
130,0.711889366022977,0.709807735100466,0.462303730150328,0.247504004950138,0.462303730150328,0.247504004950138,0.431378348215204,111.730637791194,-46.9512920113736,20.3834446025106,0.462303730150328,-0.00527150573173114,,1,16
150,0.70762764779852,0.705382692657896,0.386748053897923,0.318634638759972,0.386748053897923,0.318634638759972,0.539160943977308,114.981046359227,-47.0459452604782,20.975199637469,0.386748053897923,-0.00677283955069444,,1,16
1000,0.744189666295658,0.744616219141706,0.451917123235258,0.292699095906448,0.451917123235258,0.292699095906448,0.483262868378765,116.105850236061,-47.0588657969238,21.2737755503199,0.451917123235258,-0.00621985020143815,,1,16
90,0.668188613816228,0.666827700255472,0.450107372660201,0.216720327595271,0.450107372660201,0.216720327595271,0.400367114185473,99.9974991743351,-47.0999612253673,19.5461168969492,0.450107372660201,-0.00460128462862829,,1,17
110,0.726298512498784,0.725718697587675,0.461923340903104,0.263795356684571,0.461923340903104,0.263795356684571,0.449338709449495,106.563347678709,-47.0150269543693,19.7771380076523,0.461923340903104,-0.00561087324145531,,1,17
130,0.712585731082563,0.713282807719519,0.417144992103365,0.296137815616153,0.417144992103365,0.296137815616153,0.502610963632722,111.962568741807,-47.1042437059159,20.2602277566717,0.417144992103365,-0.00628686063754721,,1,17
150,0.709391690552508,0.710995458604746,0.428273613176603,0.282721845428143,0.428273613176603,0.282721845428143,0.483979605389705,114.977237013381,-47.1216222490405,20.8572571501426,0.428273613176603,-0.00599983260198346,,1,17
1000,0.679574834951196,0.678568248608095,0.381044838253068,0.297523410355027,0.381044838253068,0.297523410355027,0.522360852348459,115.797423456998,-46.7214056332109,21.3583094772703,0.381044838253068,-0.00636803208984661,,1,17
90,0.716083962853893,0.71792479753943,0.482813779075987,0.235111018463444,0.482813779075987,0.235111018463444,0.409023719295529,99.9373374220289,-46.8145249183928,19.5670784678498,0.482813779075987,-0.00502218101910229,,1,18
110,0.702599361908224,0.70092085134028,0.453383596697127,0.247537254643152,0.453383596697127,0.247537254643152,0.43518783863602,106.811281548799,-46.9498061059318,19.9399696157971,0.453383596697127,-0.00527238076520783,,1,18
130,0.719574861761213,0.718742421576502,0.449852988202779,0.268889433373723,0.449852988202779,0.268889433373723,0.459922060001426,111.962905819306,-46.9545282384534,20.4180309532169,0.449852988202779,-0.00572659216185066,,1,18
150,0.732039048955523,0.729912976899654,0.448737549452815,0.281175427446839,0.448737549452815,0.281175427446839,0.473129128836841,115.026857406328,-47.1268689064983,20.9607304731468,0.448737549452815,-0.00596635070334722,,1,18
1000,0.693422247722686,0.696794404464603,0.381701383462755,0.315093021001848,0.381701383462755,0.315093021001848,0.538597209837149,115.798474077994,-46.535103667029,21.3665840721644,0.381701383462755,-0.00677108239097138,,1,18
90,0.708523928681037,0.706367775078972,0.502941763463259,0.203426011615713,0.502941763463259,0.203426011615713,0.363366551089199,100.256617885108,-47.2854878205722,19.518983439196,0.502941763463259,-0.00430208127253812,,1,19
110,0.68766443434947,0.689338154409881,0.459248818656123,0.230089335753758,0.459248818656123,0.230089335753758,0.412649539359709,106.838588526706,-47.4389498654227,20.0154763504049,0.459248818656123,-0.00485021983847635,,1,19
130,0.698013092608862,0.702556127224578,0.452596374066324,0.249959753158255,0.452596374066324,0.249959753158255,0.438231781846884,112.130657222796,-47.2394004481513,20.4789165179003,0.452596374066324,-0.00529134050785856,,1,19
150,0.734127813777223,0.735572660738081,0.44751302031716,0.288059640420921,0.44751302031716,0.288059640420921,0.480602907306375,114.783051811513,-46.8034844275418,20.9087563323921,0.44751302031716,-0.00615466228517401,,1,19
1000,0.691936641151193,0.689477031044898,0.397264628626794,0.292212402418104,0.397264628626794,0.292212402418104,0.508650378144168,115.761444683761,-46.6492035518962,21.3936548807082,0.397264628626794,-0.00626403840084912,,1,19
90,0.701807629965853,0.704542423387536,0.479287557459172,0.225254865928363,0.479287557459172,0.225254865928363,0.398855284853738,99.5679212027996,-46.8827801181793,19.5434876834904,0.479287557459172,-0.00480463968562774,,1,20
110,0.705949504171998,0.706665546302648,0.422281092079931,0.284384454222717,0.422281092079931,0.284384454222717,0.488486305492172,106.864219556815,-47.2194568033292,19.8435518622997,0.422281092079931,-0.00602261172565345,,1,20
130,0.723649024656603,0.722449657707418,0.458620817297927,0.263828840409491,0.458620817297927,0.263828840409491,0.450772891991517,111.835372908795,-47.0277530191325,20.4896831839939,0.458620817297927,-0.00561006689607637,,1,20
150,0.686739995143445,0.686627430200776,0.385343363579048,0.301284066621728,0.385343363579048,0.301284066621728,0.523690342394856,115.03332675312,-47.1484658334495,20.761970432126,0.385343363579048,-0.00639011389439488,,1,20
1000,0.692566508344556,0.696251428238415,0.400797307983351,0.295454120255064,0.400797307983351,0.295454120255064,0.51003207430033,116.162617824454,-47.3387923257679,21.5210291002895,0.400797307983351,-0.00624126864542423,,1,20
90,0.732290109082027,0.729107456113877,0.483007037310403,0.246100418803474,0.483007037310403,0.246100418803474,0.421427189249745,100.308032809275,-47.0810588822273,19.6598243137713,0.483007037310403,-0.00522716405803639,,1,21
110,0.721913113246557,0.723544707948892,0.469820769800272,0.25372393814862,0.469820769800272,0.25372393814862,0.43515931573519,106.506072187604,-46.5932513240358,19.9128365231896,0.469820769800272,-0.00544550832875089,,1,21
130,0.718577185605379,0.721336569176522,0.463297687067711,0.258038882108811,0.463297687067711,0.258038882108811,0.442568091759668,112.046069483621,-47.3139219523986,20.3279099009635,0.463297687067711,-0.00545376226406296,,1,21
150,0.680195223021258,0.681265443193495,0.431604711842393,0.249660731351102,0.431604711842393,0.249660731351102,0.447215286770807,114.814336294412,-46.5106827470231,20.9472550394382,0.431604711842393,-0.00536781480308589,,1,21
1000,0.703463959947522,0.70190087135456,0.425282387959409,0.276618483395152,0.425282387959409,0.276618483395152,0.479136565304569,115.771114472055,-46.8923014621434,21.2789139575084,0.425282387959409,-0.00589901699788542,,1,21
90,0.703954875850552,0.702278653011757,0.480662461388127,0.22161619162363,0.480662461388127,0.22161619162363,0.393973177669631,100.110939739204,-47.092784130494,19.6112909784587,0.480662461388127,-0.00470594796454446,,1,22
110,0.717258921031255,0.716552469539685,0.45046653600262,0.266085933537066,0.45046653600262,0.266085933537066,0.456688653595203,106.862482537395,-47.5188807846566,19.6045238760105,0.45046653600262,-0.00559958334757291,,1,22
130,0.701855580340186,0.69842637960858,0.371234308228112,0.327192071380468,0.371234308228112,0.327192071380468,0.555186270523947,112.0112290472,-47.0197090128213,20.2549902078884,0.371234308228112,-0.00695861540298452,,1,22
150,0.692705681468639,0.687392961604322,0.414437090081091,0.27295587152323,0.414437090081091,0.27295587152323,0.480520240749293,114.971464369977,-47.0268426567578,21.0664860034741,0.414437090081091,-0.00580425680532066,,1,22
1000,0.692643430691708,0.691242968866545,0.366004635560207,0.325238333306337,0.366004635560207,0.325238333306337,0.556350073969664,116.109517736454,-47.2125499254703,21.4893757187791,0.366004635560207,-0.00688881100088342,,1,22
90,0.717981688418112,0.717809408870612,0.541571448737952,0.17623796013266,0.541571448737952,0.17623796013266,0.315477870836076,100.177381102991,-47.0690586973671,19.7495550126766,0.541571448737952,-0.00374424229015903,,1,23
110,0.684769343106958,0.683543586726367,0.423150853710658,0.260392733015709,0.423150853710658,0.260392733015709,0.462969937689232,106.737273219909,-46.6640605978599,19.9317707237257,0.423150853710658,-0.00558015589898431,,1,23
130,0.736105952952484,0.73619428801725,0.460867902363921,0.275326385653329,0.460867902363921,0.275326385653329,0.461890335177573,112.074061976889,-46.8299293276242,20.3580344766965,0.460867902363921,-0.00587928253589994,,1,23
150,0.679485209399719,0.682351395062156,0.388470026678349,0.293881368383808,0.388470026678349,0.293881368383808,0.514858594244456,114.664814226574,-46.970635022991,21.1332330909484,0.388470026678349,-0.0062567041778328,,1,23
1000,0.735071985630409,0.735674138368798,0.438563076555728,0.297111061813071,0.438563076555728,0.297111061813071,0.493528761052217,115.963885856495,-46.9886554639661,21.3679016351066,0.438563076555728,-0.00632303816483777,,1,23
90,0.704718104531635,0.703202529234772,0.496674613654951,0.20652791557982,0.496674613654951,0.20652791557982,0.369496096329228,99.8926978852022,-47.0644421617162,19.6272516950118,0.496674613654951,-0.00438819427350648,,1,24
110,0.704943860276165,0.708451678939922,0.414929625016289,0.293522053923634,0.414929625016289,0.293522053923634,0.501123390990662,106.685465229479,-46.6925315359814,19.8637264501215,0.414929625016289,-0.00628627414852083,,1,24
130,0.717769760553979,0.717958384561093,0.427343040461313,0.290615344099781,0.427343040461313,0.290615344099781,0.492328490251934,112.340835302969,-47.4972730725952,20.5811848217572,0.427343040461313,-0.00611856903143896,,1,24
150,0.707005732270512,0.704658933287436,0.438939790352349,0.265719142935087,0.438939790352349,0.265719142935087,0.461409983362617,114.706262295657,-46.9574870188973,20.8598336962893,0.438939790352349,-0.00565871727394936,,1,24
1000,0.715836561730064,0.717693931688838,0.417732049703527,0.29996188198531,0.417732049703527,0.29996188198531,0.506036737309493,116.088141376107,-46.9218532179048,21.5151121310253,0.417732049703527,-0.00639279698933222,,1,24
90,0.705415625649397,0.709836512309684,0.497869538608872,0.211966973700812,0.497869538608872,0.211966973700812,0.375797408343831,99.9450770886818,-47.1989257450541,19.8255964564684,0.497869538608872,-0.00449092792589722,,1,25
110,0.718591991277863,0.717934845631469,0.4726482140451,0.245286631586369,0.4726482140451,0.245286631586369,0.424643030782209,106.579945816523,-47.3049361292491,19.9274850065574,0.4726482140451,-0.00518522276229659,,1,25
130,0.690305288443899,0.692284012248976,0.44860864796385,0.243675364285126,0.44860864796385,0.243675364285126,0.432889770801418,112.169233495637,-46.849486758628,20.2107359205833,0.44860864796385,-0.00520123871453618,,1,25
150,0.692206971445475,0.696512674583888,0.384208810407951,0.312303864175937,0.384208810407951,0.312303864175937,0.534685266498094,114.960291278429,-47.3264584016849,20.8816787393142,0.384208810407951,-0.00659892742290681,,1,25
1000,0.717257899222242,0.721042892539462,0.391985010821149,0.329057881718313,0.391985010821149,0.329057881718313,0.545782671380426,116.080636226217,-47.4087220722468,21.43903732294,0.391985010821149,-0.00694087221370063,,1,25
90,0.706429771706555,0.707121973943321,0.436143176242395,0.270978797700926,0.436143176242395,0.270978797700926,0.468236667578325,100.204446964545,-47.4145052099286,19.6489386007712,0.436143176242395,-0.0057151033528909,,1,26
110,0.714362484604752,0.714188007157533,0.44845171821329,0.265736288944243,0.44845171821329,0.265736288944243,0.457198126704343,106.787541711464,-46.9309057866546,19.8341082480624,0.44845171821329,-0.00566228766502539,,1,26
130,0.699070008520202,0.698782248877745,0.460759034731595,0.23802321414615,0.460759034731595,0.23802321414615,0.42126403652947,111.811437180162,-46.745273673363,20.3654329872266,0.460759034731595,-0.00509192043262725,,1,26
150,0.676261795437079,0.681329228597483,0.380224043397301,0.301105185200182,0.380224043397301,0.301105185200182,0.526256303211293,115.103017084177,-47.0219738958941,20.988738634249,0.380224043397301,-0.00640349947594341,,1,26
1000,0.662049160370627,0.661443916553061,0.349190523238442,0.31225339331462,0.349190523238442,0.31225339331462,0.554261256134806,115.906100952644,-46.8998989793631,21.3590896334565,0.349190523238442,-0.00665786920888716,,1,26
90,0.696496886110762,0.697296568918547,0.462539352755979,0.234757216162568,0.462539352755979,0.234757216162568,0.416748708961152,99.7375862387091,-46.791066365305,19.670405495526,0.462539352755979,-0.00501713755206566,,1,27
