cutoff,e1.te2,e1.te,e1.pnde,e1.tnie,e1.tnde,e1.pnie,e1.pm,e1.beta0,e1.beta1,e1.sigma,e1.theta1,e1.theta2,e1.theta3,interaction,iter
150,2.03760358555278,2.03381833776511,2.16965528330226,-0.135836945537154,1.76347802701341,0.270340310751702,-0.167396408355608,115.058775178158,-47.3869845074448,21.034017578298,1.18881169228555,-0.00570494859636467,0.00857149406130796,1,4
1000,2.08393535914717,2.07504683158909,2.19665652800951,-0.12160969642042,1.76348408608617,0.311562745502929,-0.147879606304723,115.912961771886,-47.0215148937922,21.4207987119956,1.13737904584352,-0.00662596146054965,0.0092122179156022,1,4
90,1.72101697366577,1.71847612581191,1.76236957063508,-0.0438934448231725,1.48165689725523,0.236819228556682,-0.0546766876068998,99.6944784220089,-46.3725400575019,19.7322928015084,1.16377949470568,-0.0051068849854467,0.00605342457048441,1,5
110,1.92244444309877,1.91979939085801,2.06506079156503,-0.145261400707017,1.66392680052457,0.255872590333441,-0.183206542780856,106.803804475949,-47.2668205385021,19.8206405535598,1.16256204512079,-0.00541336581175405,0.00848658713385867,1,5
130,1.98039634771236,1.973269502757,2.03915857670135,-0.065889073944349,1.68988769718037,0.283381805576631,-0.0791037860420009,111.864392893993,-46.9547381658914,20.3408364890098,1.21418771926689,-0.00603521213504462,0.00743845867667291,1,5
150,2.05869535064866,2.05173676321334,2.14327576878898,-0.0915390055756421,1.73598378027574,0.315752982937598,-0.10999516597709,115.017001023675,-47.2499674545456,21.1260750757281,1.16096381585412,-0.00668260741642525,0.00861994220218362,1,5
1000,2.07513228109549,2.06965141081784,2.19103617835879,-0.121384767540944,1.79269857744666,0.276952833371186,-0.147703882169924,116.481049171951,-47.2246957498597,21.4145432678315,1.21489640461544,-0.00586457634027233,0.00843494266267059,1,5
90,1.75841289971801,1.75594106461745,1.81487403190226,-0.0589329672848104,1.54101464682099,0.214926417796463,-0.0733801636367178,100.009730406146,-46.6672503010023,19.5881103325929,1.23174599404372,-0.00460550849707652,0.00586834200247259,1,6
110,1.8596595641419,1.85588090934887,1.85164875396842,0.0042321553804513,1.58798013268412,0.267900776664749,0.00500567551259305,106.620484391715,-47.0878495389747,19.9851281675968,1.26108945788648,-0.00568938227775739,0.00559950441283285,1,6
130,1.99269335843999,1.9849449358663,2.04199158499522,-0.0570466491289234,1.69456745229752,0.29037748356878,-0.0680551732475514,111.659705698016,-46.9315064249775,20.2592409543911,1.22295112197331,-0.00618726108936997,0.00740279098547751,1,6
150,2.05494829589196,2.04522081837063,2.12569168833835,-0.0804708699677202,1.74820032835257,0.297020490018062,-0.0962469780052125,114.815837571042,-46.7341952397577,20.998883167073,1.20652880184551,-0.00635552807733769,0.00807741222565532,1,6
1000,2.07469811186568,2.06656117915003,2.12858248684836,-0.0620213076983268,1.73366865395819,0.332892525191838,-0.0732614087596098,116.180416062195,-47.0594438256281,21.2908645863685,1.16456653764305,-0.00707387291752369,0.00839180833401815,1,6
90,1.75638221544554,1.75239670698882,1.86008480938065,-0.107688102391825,1.44218418117162,0.3102125258172,-0.137544819663273,100.092426195102,-47.1799041995205,19.6881757267025,0.980875476631778,-0.00657509867983905,0.00885759806636642,1,7
110,1.9118024869872,1.90768829939364,2.00734903600928,-0.0996607366156419,1.706244308609,0.20144399078464,-0.123061155904642,106.642406227037,-46.7508376720452,19.9071934382511,1.32328349611552,-0.00430888516260948,0.00644062742816538,1,7
130,1.99755524431815,1.99206358292076,2.04138509703544,-0.0493215141146849,1.70143627692092,0.290627305999841,-0.058544307415065,111.889598572967,-46.6737294689158,20.4402753078703,1.23430196775948,-0.00622678558809824,0.00728351524471444,1,7
150,2.06280073435811,2.05465034387561,2.14840723795014,-0.0937568940745353,1.75426515135137,0.300385192524236,-0.112738794085663,114.63124509014,-46.5458621304211,20.8244733682388,1.18588099883517,-0.0064535316089443,0.00846782224152146,1,7
1000,2.06390369269298,2.0568237968709,2.15340878227856,-0.0965849854076577,1.77530609302061,0.281517703850286,-0.11626930820701,115.985136187548,-47.1221364190632,21.3594777793987,1.22994049074639,-0.00597421350650813,0.00802388681819152,1,7
90,1.76773777125842,1.76520037229536,1.8421215328592,-0.0769211605638379,1.53111118034233,0.234089191953039,-0.0964675996047521,100.333474803524,-47.2557382726899,19.5204832656014,1.18595418391798,-0.00495366701504534,0.00658143040157764,1,8
110,1.89625971708368,1.89260368829099,1.94905167635344,-0.0564479880624426,1.63436480619537,0.258238882095623,-0.0683741240516547,106.463453600117,-46.6976398018346,19.929023746784,1.23739661988053,-0.00553002000082835,0.00673881745401837,1,8
130,2.00319555393231,1.99706720290788,2.07681233531078,-0.0797451324029042,1.69992630414032,0.297140898767561,-0.0960478493824517,111.681881276625,-46.3766113364587,20.455697193627,1.17718393774918,-0.00640712829602462,0.00812664013841344,1,8
150,2.05170127231465,2.04001739109978,2.15135299093355,-0.111335599833768,1.71116143004946,0.328855961050321,-0.135371894089098,114.910294156505,-46.6951192599994,20.963186725879,1.07775085979373,-0.00704261957698928,0.0094269287210317,1,8
1000,2.10650356906903,2.10128610737361,2.2085979725567,-0.107311865183083,1.84031972867127,0.260966378702347,-0.129066047406958,115.723695652389,-46.6935471021123,21.3007053212351,1.30175769566668,-0.0055889174178961,0.00788713359214404,1,8
90,1.76476808244983,1.76208670724111,1.82955028632324,-0.0674635790821344,1.5267627170688,0.235323990172311,-0.084257075891453,99.971692820256,-47.1626133167837,19.5399654037127,1.19208663111742,-0.00498962999763558,0.00642007615694809,1,9
110,1.89462697900561,1.89052316394311,1.97715650749849,-0.086633343555382,1.63136565516393,0.259157508779178,-0.106591284643684,106.186453092427,-46.5189764586855,19.8835719787781,1.19328724283617,-0.00557100625396051,0.00743332890485381,1,9
130,1.96629129552516,1.95807048366778,2.05076801203156,-0.092697528363783,1.61156020581183,0.346510277855953,-0.113090325414986,111.550487363834,-46.3591082167693,20.4985918524417,1.00483242220165,-0.00747448109302954,0.00947403483617622,1,9
150,2.0509124804532,2.04214504757012,2.16364458941467,-0.121499541844542,1.74887073155428,0.293274316015848,-0.148450286980075,114.802760813848,-46.8638853547447,20.8846715376212,1.15464529359074,-0.00625800259188615,0.00885060755677178,1,9
1000,2.06492258908997,2.05404029582737,2.12426426844215,-0.0702239726147876,1.70343614483423,0.35060415099314,-0.0834477417376781,116.060001378667,-47.1276262827531,21.555013337319,1.10024308649567,-0.00743946128093973,0.00892954211364416,1,9
90,1.76318863404291,1.760870365931,1.84902712942723,-0.0881567634962345,1.50986267310062,0.251007692830373,-0.11128943809237,99.6373201633067,-46.9013389717244,19.6555283049657,1.13335563254229,-0.00535182360106391,0.00723144506665537,1,10
110,1.8919179834449,1.88847842367936,1.9474229512421,-0.0589445275627432,1.60638970353877,0.282088720140583,-0.0715406280341278,106.680839038619,-47.3168317542513,19.9407757689787,1.18528495180603,-0.00596169924490428,0.00720744046166373,1,10
130,2.01211931055797,2.00776018108716,2.0800743315954,-0.0723141505082399,1.74078726119824,0.26697291988892,-0.0866259191994123,112.17616445524,-47.4675365835916,20.3205189018085,1.28431666319202,-0.00562432641556558,0.00714777076749425,1,10
150,2.04043509677291,2.03001431783918,2.16990215668931,-0.13988783885013,1.71866511866149,0.311349199177693,-0.172845176351644,114.651146912813,-46.5229344531427,21.0654374429665,1.06580469791436,-0.00669238092647145,0.00969923852250343,1,10
1000,2.1058088660439,2.09523200213108,2.18420174057003,-0.0889697384389457,1.76305141636975,0.332180585761334,-0.106102625297439,116.204769280353,-47.2183738552878,21.3282853097247,1.15819678485848,-0.00703498571931728,0.00891920432268585,1,10
90,1.72241391596405,1.71892101781874,1.78129060288311,-0.0623695850643635,1.40908879433332,0.309832223485425,-0.0784116769725543,99.980488581811,-46.9913596457682,19.723001419504,0.997493543642604,-0.00659338707841214,0.00792064352586375,1,11
110,1.90063254043403,1.8930636027045,1.99216074948648,-0.0990971467819848,1.5927571670266,0.300306435677896,-0.122645102500521,106.543381697484,-46.7344040962225,19.8655265310959,1.08887543601188,-0.00642581073805047,0.00854624318387671,1,11
130,1.97986855877696,1.97569549487203,2.06994371736105,-0.0942482224890179,1.76377468518777,0.211920809684262,-0.114743332630424,111.700909025026,-46.5592246288896,20.3623563431229,1.33885465654569,-0.00455163958105881,0.00657590487413969,1,11
150,2.05384860760506,2.04481663854114,2.10363182864394,-0.0588151901028037,1.75624287194163,0.288573766599506,-0.0695836084828909,115.055482084456,-46.9158109560054,21.1154444113374,1.25978534292709,-0.00615088518602209,0.00740451778672373,1,11
1000,2.07264617168316,2.0653886219517,2.14551394405473,-0.0801253221030331,1.80017307141158,0.265215550540112,-0.0955335272137594,115.907291901057,-47.1490264130129,21.3647914389377,1.30311858082247,-0.00562504829297841,0.00732445394774542,1,11
90,1.76451242597472,1.76212582617017,1.87795945029183,-0.115833624121655,1.52810359864812,0.234022227522053,-0.148262720104071,100.144974562865,-47.0802943633721,19.7668546400633,1.1374219444349,-0.0049707044249944,0.00743104639370928,1,12
110,1.86969203224538,1.86576873626886,1.96261037273323,-0.0968416364643745,1.58512778918554,0.280640947083322,-0.12030661108959,106.99849100372,-47.1753343566906,20.02548729883,1.11269216782341,-0.00594889153220216,0.00800169386598446,1,12
130,1.98696773914047,1.98262626343526,2.05653891409243,-0.0739126506571786,1.71322242721958,0.269403836215674,-0.088963682580557,111.782897508139,-47.011150445998,20.5524304946985,1.24661636468196,-0.00573063695867516,0.00730287354416529,1,12
150,2.08329024968331,2.07795306784014,2.23146125657014,-0.153508188729999,1.81113966957541,0.266813398264728,-0.189660170018456,114.839853534006,-46.9202466987925,21.1687647062322,1.20754832031122,-0.00568653016633851,0.00895821349135285,1,12
1000,2.04452267377796,2.03457267069043,2.15401734084583,-0.119444670155405,1.69655266003518,0.338020010655254,-0.145952141223216,115.891901873383,-46.915969005693,21.503650658219,1.03449031358843,-0.0072047965291783,0.00975072433770148,1,12
90,1.72687101063333,1.72398580458912,1.7955067778387,-0.0715209732495818,1.48945838085957,0.234527423729556,-0.0902343159524626,100.14355323199,-47.0874199160857,19.4703283783431,1.14888069014758,-0.00498068112773022,0.00649957881583968,1,13
110,1.89168512057141,1.88819771407347,1.93243514606412,-0.0442374319906538,1.64654892048823,0.241648793585239,-0.0532966409447768,106.899527154393,-47.2923460123222,19.8207902206469,1.29117521030243,-0.00510968082493256,0.00604508445196193,1,13
130,2.02951327240905,2.02546246084543,2.12183064799662,-0.0963681871511925,1.74596702716079,0.27949543368464,-0.116539855143038,111.686333341201,-46.7619108001629,20.4485980168684,1.23069754412673,-0.00597698915425129,0.008037815700947,1,13
150,2.04019618338508,2.03545939322088,2.17002725575385,-0.134567862532969,1.768108224591,0.267351168629877,-0.165684016903329,114.929165907437,-46.9793142058252,21.0922301508958,1.19216011494851,-0.00569082740242995,0.00855523410584419,1,13
1000,2.03760895180784,2.03052566298523,2.12232034215768,-0.0917946791724529,1.74059088796116,0.289934775024065,-0.110666549378449,116.056914921059,-47.3618698644954,21.3263227610712,1.19458711966646,-0.00612169189800957,0.00805984762190903,1,13
90,1.76153750557583,1.75921396904134,1.82183402381012,-0.06262005476878,1.51691924056256,0.242294728478782,-0.0780631971949679,99.789206503958,-46.614082398797,19.5779913762254,1.17391910043037,-0.00519788690477441,0.00654125894056925,1,14
110,1.89976625287554,1.89533633570929,1.9260231754925,-0.0306868397832049,1.61094954760129,0.284386788107999,-0.0366733586497935,106.714646103196,-46.958585941486,19.7650068729934,1.21709044459968,-0.00605611907612309,0.00670960638132949,1,14
130,2.00786398586136,2.0031688680489,2.10740425416137,-0.104235386112476,1.75182690089101,0.251341967157891,-0.12699407253873,111.80701458335,-47.0015551672075,20.3705008488154,1.26647164360607,-0.00534752448645039,0.00756522527829993,1,14
150,2.07472656912101,2.0648872914214,2.13630381551256,-0.0714165240911588,1.73008566456822,0.334801626853188,-0.0847815552585526,114.79056417722,-46.8628358605502,21.0443589178331,1.15205988864416,-0.00714428866083687,0.00866823664178436,1,14
1000,2.09567892775476,2.08636825629738,2.26183768296919,-0.175469426671816,1.74482811183001,0.34154014446737,-0.218990394641539,115.82434929226,-46.8099581330767,21.3693273703887,0.991520403453543,-0.00729631382058495,0.0110448629257341,1,14
90,1.77057807212222,1.76826573550057,1.88189478044327,-0.113629044942699,1.51696928561937,0.251296449881193,-0.145093573544751,100.402242224564,-47.3512840662661,19.6963495618422,1.11246394472472,-0.00530706727043588,0.00770677083040018,1,15
110,1.91651573890423,1.91419680542528,2.02079764032931,-0.106600834904027,1.7287584495133,0.185438355911978,-0.131947038515932,106.468657224909,-46.6831703890826,19.975510459717,1.35686192704825,-0.00397227425572076,0.00625577029970317,1,15
130,1.99176723219561,1.98635629290464,2.09080426711855,-0.104447974213913,1.71103434461245,0.275321948292192,-0.127604225333246,111.859459286741,-47.2402807312945,20.2221816071307,1.19749913629308,-0.00582811837758204,0.00803911231320278,1,15
150,2.0480202524299,2.04169687293309,2.12375069531217,-0.0820538223790797,1.79819975711092,0.243497115822168,-0.098270563681177,114.559019396971,-46.5173230945514,21.0846502741623,1.32740973404759,-0.00523454703804075,0.00699848823070776,1,15
1000,2.08599356452524,2.07735591045695,2.17866242464271,-0.101306514185763,1.79550067061566,0.281855239841285,-0.121882961992524,116.351737875722,-47.2370828428588,21.3326594573778,1.2419344119163,-0.00596682146479958,0.00811146097445715,1,15
90,1.78027367151471,1.77822572698478,1.84125714621404,-0.0630314192292513,1.59438288572361,0.183842841261175,-0.078285702587928,99.994256888988,-46.6416321760993,19.5005179867626,1.31459407262395,-0.00394160394231191,0.00529300217364461,1,16
110,1.91316338972181,1.90705606824963,1.98202417692603,-0.0749681086764019,1.6180718554727,0.288984212776928,-0.0914284528355666,106.838524167857,-47.2910793045909,19.7739711880441,1.16660360842031,-0.00611075528464148,0.00769600370313389,1,16
130,1.99803951755413,1.99404067019833,2.08328920750677,-0.0892485373084433,1.76898072092702,0.225059949271306,-0.10806475024646,111.730637791194,-46.9512920113736,20.3834446025106,1.3393477071373,-0.00479347723203841,0.00669435223430296,1,16
150,2.05335816623685,2.04362892764694,2.1210496478371,-0.0774207201901627,1.72947002879112,0.314158898855817,-0.0924777755116691,114.981046359227,-47.0459452604782,20.975199637469,1.17323629822099,-0.00667770404264215,0.00832334469799532,1,16
1000,2.11541948533681,2.10634495718468,2.24486517704932,-0.138520219864645,1.80735049713608,0.298994460048598,-0.169156148032749,116.105850236061,-47.0588657969238,21.2737755503199,1.1725825630198,-0.00635362656930297,0.00929717859757347,1,16
90,1.71991889287401,1.7180077654988,1.79937256558084,-0.0813648000820315,1.52981864382544,0.188189121673364,-0.103301180336481,99.9974991743351,-47.0999612253673,19.5461168969492,1.22956459562158,-0.00399552604242927,0.00572301791217224,1,17
110,1.90810373224245,1.90402258857318,1.97477640061528,-0.0707538120421066,1.63771052324059,0.266312065332587,-0.0861506625829728,106.563347678709,-47.0150269543693,19.7771380076523,1.21662138323302,-0.0056644031192635,0.00716932221908188,1,17
130,2.0059042501375,2.00152248605676,2.08140661014087,-0.0798841240841043,1.69470698566599,0.306815500390777,-0.0961549016492227,111.962568741807,-47.1042437059159,20.2602277566717,1.17037344648062,-0.00651354265034604,0.00820944343972803,1,17
150,2.06166780424887,2.05420371286568,2.16161209809426,-0.107408385228577,1.77822223147356,0.27598148139212,-0.130062154879408,114.977237013381,-47.1216222490405,20.8572571501426,1.23246793595613,-0.00585679075167536,0.00813617715863982,1,17
1000,2.05116895748238,2.04489079608898,2.14950207253633,-0.104611276447351,1.76544173359803,0.279449062490948,-0.126669211293988,115.797423456998,-46.7214056332109,21.3583094772703,1.20463779054358,-0.00598117840641995,0.00822022226714212,1,17
90,1.76952518040575,1.768482683559,1.80744523352394,-0.0389625499649357,1.57711176083264,0.191370922726362,-0.0479034774292385,99.9373374220289,-46.8145249183928,19.5670784678498,1.31880708790979,-0.00408785356809579,0.00492012838094192,1,18
110,1.88621791076319,1.88344152474442,1.97641019203874,-0.092968667294327,1.6275824709333,0.255859053811117,-0.114899666642756,106.811281548799,-46.9498061059318,19.9399696157971,1.18794818945917,-0.00544962961580348,0.00742980110116731,1,18
130,2.005443137005,2.00027188473611,2.07116185937531,-0.0708899746391976,1.75630572713815,0.243966157597956,-0.0849577693334691,111.962905819306,-46.9545282384534,20.4180309532169,1.32554072448076,-0.00519579616174611,0.00670555416163891,1,18
150,2.08275584825612,2.0761423851869,2.17321411336116,-0.0970717281742681,1.80498705581232,0.271155329374577,-0.116557208944034,115.026857406328,-47.1268689064983,20.9607304731468,1.28078910707749,-0.00575373105971797,0.00781352689225806,1,18
1000,2.06575449963431,2.0572176257929,2.15223639196487,-0.0950187661719703,1.73752583810636,0.319691787686546,-0.114286322380092,115.798474077994,-46.535103667029,21.3665840721644,1.13008742934141,-0.00686990599556897,0.0089117788761336,1,18
90,1.75998194531972,1.75913618738989,1.80900196207773,-0.049865774687838,1.61289399560889,0.146242191780998,-0.0617656436411769,100.256617885108,-47.2854878205722,19.518983439196,1.39481611633189,-0.00309274998570223,0.00414731824725971,1,19
110,1.87511574497091,1.87230709236811,1.97773823750438,-0.105431145136272,1.6315593715624,0.240747720805706,-0.131393821090725,106.838588526706,-47.4389498654227,20.0154763504049,1.20226860474119,-0.0050748956603945,0.00729735516751607,1,19
130,1.99236936782686,1.98724762907128,2.12698104603016,-0.139733416958882,1.7012832165633,0.28596441250798,-0.173788806895995,112.130657222796,-47.2394004481513,20.4789165179003,1.12236515817135,-0.00605351485825581,0.00901149941422513,1,19
150,2.08133636146725,2.07463378584898,2.16169984234721,-0.0870660564982331,1.80411832133965,0.270515464509329,-0.10403590383229,114.783051811513,-46.8034844275418,20.9087563323921,1.29129599462522,-0.00577981464025663,0.00764006196079583,1,19
1000,2.06821331794722,2.06157155709578,2.16645920042188,-0.104887643326104,1.77835069144668,0.283220865649098,-0.12671017635214,115.761444683761,-46.6492035518962,21.3936548807082,1.21063432143473,-0.00607129048482085,0.00831972422730521,1,19
90,1.75519288482979,1.75365509931384,1.85449507013166,-0.100839970817824,1.5151493113534,0.238505787960442,-0.128316295279101,99.5679212027996,-46.8827801181793,19.5434876834904,1.13786402071782,-0.00508727911099196,0.00723817482501815,1,20
110,1.89161795487187,1.88626868148084,1.9662077645843,-0.0799390831034627,1.57090107286952,0.315367608611317,-0.0980960224852203,106.864219556815,-47.2194568033292,19.8435518622997,1.07979144752429,-0.00667876400876094,0.00837169079181167,1,20
130,2.01145572406399,2.00700244655382,2.06698395746183,-0.0599815109080111,1.76808122449137,0.238921222062451,-0.0714143548590625,111.835372908795,-47.0277530191325,20.4896831839939,1.36124834935803,-0.00508043031452619,0.00635587953455608,1,20
150,2.03817829680551,2.03159331034793,2.08911583210547,-0.0575225217575406,1.77371792932463,0.2578753810233,-0.0681446963620103,115.03332675312,-47.1484658334495,20.761970432126,1.32573138175346,-0.00546943312926103,0.0066894626835786,1,20
1000,2.0709259877913,2.06302200165454,2.201213030587,-0.138191028932459,1.74895564444964,0.314066357204894,-0.169767064243909,116.162617824454,-47.3387923257679,21.5210291002895,1.09965779558022,-0.00663443957428416,0.00955363168171013,1,20
90,1.78186041688103,1.77922137164684,1.799434308957,-0.0202129373101683,1.57991019972927,0.199311171917567,-0.0245643082222131,100.308032809275,-47.0810588822273,19.6598243137713,1.33515738913372,-0.00423336213435941,0.00466268419699039,1,21
110,1.91160065836673,1.90778158002262,2.00389253635425,-0.0961109563316279,1.63189568021126,0.275885899811366,-0.118462075400724,106.506072187604,-46.5932513240358,19.9128365231896,1.1596638600818,-0.00592115578912277,0.00798392139573858,1,21
130,2.00926192382028,2.00531415462954,2.08372755139799,-0.0784133967684521,1.76670856896448,0.238605585665061,-0.0942585858098897,112.046069483621,-47.3139219523986,20.3279099009635,1.33766879275731,-0.00504303122250395,0.00670033193934881,1,21
150,2.04152818420027,2.03425193314913,2.21479808843187,-0.180546155282745,1.73911754739349,0.295134385755641,-0.22764204232385,114.814336294412,-46.5106827470231,20.9472550394382,1.04608097477067,-0.00634551824063539,0.0102273394614667,1,21
1000,2.06913395067496,2.06158574370937,2.15363211611689,-0.0920463724075183,1.83023952729727,0.231346216412108,-0.110473660925762,115.771114472055,-46.8923014621434,21.2789139575084,1.35985520891261,-0.00493356498185265,0.00689649641275774,1,21
90,1.75434264502099,1.7513055058259,1.85102131709935,-0.099715811273452,1.52624571725728,0.225059788568616,-0.126875835147235,100.110939739204,-47.092784130494,19.6112909784587,1.16413565063848,-0.00477907162899895,0.00689650454604925,1,22
110,1.89971803068881,1.89604027227348,1.95864486541522,-0.0626045931417391,1.64446811426666,0.251572158006819,-0.0760213204547035,106.862482537395,-47.5188807846566,19.6045238760105,1.25716336961811,-0.00529415158464864,0.00661161933868617,1,22
130,1.99032729371175,1.98416130966206,2.00624025678044,-0.0220789471183771,1.67170666260744,0.312454647054622,-0.0258833440879475,112.0112290472,-47.0197090128213,20.2549902078884,1.21832118075739,-0.00664518461757011,0.00711475254093511,1,22
150,2.04352104780514,2.03691691278075,2.11569635311084,-0.0787794403300975,1.80582041573889,0.231096497041853,-0.0942600117758927,114.971464369977,-47.0268426567578,21.0664860034741,1.36284594470772,-0.00491414018007957,0.0065893417432612,1,22
1000,2.06851684340429,2.05707544042541,2.14945805457852,-0.0923826141531049,1.73918612684149,0.31788931358392,-0.110969287213775,116.109517736454,-47.2125499254703,21.4893757187791,1.15006268044379,-0.00673315281817526,0.00868989131882689,1,22
90,1.76852188188034,1.76744469295753,1.86923975330589,-0.101795060348364,1.6218676867679,0.145577006189623,-0.129223970351361,100.177381102991,-47.0690586973671,19.7495550126766,1.34370955442694,-0.00309283869740454,0.00525551335386751,1,23
110,1.87817105772494,1.87337401698004,1.93032012517097,-0.0569461081909243,1.62059478197521,0.252779235004838,-0.0692333083013078,106.737273219909,-46.6640605978599,19.9317707237257,1.2274012934432,-0.00541700040172739,0.00663734229785325,1,23
130,2.02593712938138,2.02256999919713,2.08575498079103,-0.0631849815939015,1.77605445580522,0.246515543391903,-0.0751699824120738,112.074061976889,-46.8299293276242,20.3580344766965,1.34994024161685,-0.00526405969283596,0.00661330327490196,1,23
150,2.02700191348843,2.01805173394573,2.16125606892424,-0.143204334978515,1.66812673078955,0.349925003156175,-0.177566703224421,114.664814226574,-46.970635022991,21.1332330909484,0.967745637016396,-0.00744986741151988,0.0104986730090687,1,23
1000,2.10442175414083,2.09860653978441,2.18664640714009,-0.0880398673556804,1.84064532921258,0.257961210571832,-0.104894585333619,115.963885856495,-46.9886554639661,21.3679016351066,1.33882506716971,-0.0054898615000732,0.00736350241374426,1,23
90,1.75296376299738,1.7514702631456,1.830813482271,-0.0793432191253952,1.56844227484707,0.183027988298536,-0.0999124999210096,99.8926978852022,-47.0644421617162,19.6272516950118,1.27630496772376,-0.00388888043482256,0.00557472255853811,1,24
110,1.88933707089939,1.88407897736603,1.95656055746653,-0.0724815801004952,1.5582565923134,0.325822385052634,-0.0886441627098861,106.685465229479,-46.6925315359814,19.8637264501215,1.0556264069168,-0.00697804069161584,0.00853035704106544,1,24
130,2.00898544274226,2.00382813348176,2.04685013420955,-0.043022000727786,1.7429825404829,0.260845592998864,-0.0508111267419139,112.340835302969,-47.4972730725952,20.5811848217572,1.33435455568832,-0.00549180144721541,0.00639757977815308,1,24
